ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,CheckpointIndex,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,NextAimSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,NextAimTimestamp,BannerDelayTime,AppearPos_x,AppearPos_y,AppearPos_z,ProgressBannerPos_x,ProgressBannerPos_y,ProgressBannerPos_z,AppearHeadVec_x,AppearHeadVec_y,AppearHeadVec_z,ProgressBannerHeadVec_x,ProgressBannerHeadVec_y,ProgressBannerHeadVec_z,HeadRotation3D,HeadRotationXZ,AppearHeadYaw,ProgressBannerHeadYaw,SignedYawChange,AbsoluteYawChange,AppearHeadPitch,ProgressBannerHeadPitch,SignedPitchChange,AbsolutePitchChange,AppearHeadToLeftControllerAngle3D,AppearHeadToRightControllerAngle3D,ProgressBannerHeadToLeftControllerAngle3D,ProgressBannerHeadToRightControllerAngle3D,NextAimHeadVec_x,NextAimHeadVec_y,NextAimHeadVec_z,ReorientationLatency,HeadRotationAppearToNextAim3D,HeadRotationAppearToNextAimXZ,PostBannerAimLatency,HeadRotationBannerToNextAim3D,HeadRotationBannerToNextAimXZ,ReachedTargetPos_x,ReachedTargetPos_y,ReachedTargetPos_z,NextTargetPos_x,NextTargetPos_y,NextTargetPos_z,IncomingTeleportDistance2D,IncomingTeleportDistance3D,NextTargetDistanceAtAppear2D,NextTargetDistanceAtAppear3D,DirectionalErrorAtAppear3D,DirectionalErrorAtProgressBanner3D,DirectionalErrorReduction3D
SITE1_P09,P09,SITE1,map,A,3,11,4,P09_race_map_A_11.csv,19,20,21,22,18:28:29.132,18:28:29.132,18:28:30.499,18:28:30.964,1.367000,208.900000,-128.900000,-1738.900000,208.900000,-128.800000,-1739.000000,0.900000,-0.400000,0.000000,1.000000,0.100000,0.100000,30.163559,5.710593,90.000000,84.289407,-5.710593,5.710593,-23.962489,5.682438,29.644927,29.644927,53.251869,40.352665,76.182352,53.800111,1.000000,-0.200000,0.200000,1.832000,16.768758,11.309932,0.465000,17.679553,5.599339,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,335.184203,335.336339,431.023456,431.407534,158.087098,171.759207,-13.672109
SITE1_P09,P09,SITE1,map,A,3,11,5,P09_race_map_A_11.csv,23,24,25,26,18:28:33.639,18:28:33.639,18:28:35.537,18:28:35.836,1.898000,-217.400000,-109.200000,-1768.500000,-217.400000,-109.100000,-1768.500000,0.900000,-0.400000,0.400000,0.900000,0.000000,0.400000,22.103963,0.000000,66.037511,66.037511,0.000000,0.000000,-22.103963,0.000000,22.103963,22.103963,56.063035,46.268020,72.303405,57.604961,0.900000,-0.200000,0.400000,2.197000,10.625040,0.000000,0.299000,11.478923,0.000000,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,427.326397,427.780247,494.897818,494.898070,121.977917,124.833497,-2.855580
SITE1_P09,P09,SITE1,map,A,3,11,6,P09_race_map_A_11.csv,27,28,29,30,18:28:38.112,18:28:38.112,18:28:40.200,18:28:40.440,2.088000,-637.100000,-106.900000,-1514.500000,-637.100000,-106.900000,-1514.500000,1.000000,-0.200000,0.100000,1.000000,0.000000,0.200000,12.555016,5.599339,84.289407,78.690068,-5.599339,5.599339,-11.255240,0.000000,11.255240,11.255240,69.331447,30.603956,72.928295,50.958009,1.000000,0.000000,0.300000,2.328000,15.680238,10.988651,0.240000,5.389312,5.389312,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,490.627048,490.631980,454.237922,454.238462,98.635843,93.224971,5.410872
SITE1_P09,P09,SITE1,map,B,3,9,1,P09_race_map_B_9.csv,4,5,6,7,18:25:58.092,18:25:58.092,18:26:00.641,18:26:02.393,2.549000,-1824.800000,-154.200000,2256.600000,-1824.800000,-154.200000,2256.600000,-0.200000,-0.300000,0.900000,-0.400000,0.100000,0.900000,26.359245,11.433681,-12.528808,-23.962489,-11.433681,11.433681,-18.024665,5.797636,23.822301,23.822301,68.659653,19.263070,80.006570,62.311122,-0.700000,-0.300000,-0.600000,4.301000,109.255862,118.072487,1.752000,107.586718,106.638806,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,484.492570,484.529720,459.385122,459.392479,114.652297,104.657952,9.994345
SITE1_P09,P09,SITE1,map,B,3,9,2,P09_race_map_B_9.csv,8,9,10,11,18:26:07.905,18:26:07.905,18:26:10.614,18:26:11.122,2.709000,-2183.600000,-155.100000,1971.600000,-2183.600000,-155.000000,1971.600000,-0.600000,-0.300000,-0.800000,-0.600000,-0.100000,-0.800000,10.988651,0.000000,-143.130102,-143.130102,0.000000,0.000000,-16.699244,-5.710593,10.988651,10.988651,48.864822,52.442528,64.207302,69.145542,-0.500000,-0.500000,-0.700000,3.217000,13.522504,1.332220,0.508000,24.488359,1.332220,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,458.170547,458.171431,325.110474,325.116625,73.560519,72.974176,0.586343
SITE1_P09,P09,SITE1,map,B,3,9,3,P09_race_map_B_9.csv,12,13,14,15,18:26:15.836,18:26:15.836,18:26:18.207,18:26:19.057,2.371000,-2488.700000,-155.400000,2081.700000,-2488.700000,-155.400000,2081.700000,-0.800000,-0.400000,-0.400000,-0.800000,0.100000,-0.600000,31.453197,10.304846,-116.565051,-126.869898,-10.304846,10.304846,-24.094843,5.710593,29.805436,29.805436,53.413224,30.000000,77.434346,60.493764,-0.900000,-0.400000,-0.200000,3.221000,12.855741,14.036243,0.850000,37.619757,24.341090,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,324.357858,324.357997,392.608431,392.609055,94.951143,105.706024,-10.754881
SITE1_P09,P09,SITE1,map,B,3,9,4,P09_race_map_B_9.csv,16,17,18,19,18:26:24.414,18:26:24.414,18:26:26.236,18:26:26.849,1.822000,-2630.200000,-154.400000,2446.800000,-2630.200000,-154.400000,2446.800000,-0.500000,-0.400000,0.800000,-0.600000,0.100000,0.800000,29.078910,4.864514,-32.005383,-36.869898,-4.864514,4.864514,-22.976903,5.710593,28.687496,28.687496,62.272480,23.373818,90.000000,60.493764,-0.700000,-0.200000,0.600000,2.435000,19.720253,17.393322,0.613000,21.848854,12.528808,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,391.431935,391.433213,375.681168,375.684163,80.639861,75.158490,5.481371
SITE1_P09,P09,SITE1,map,B,3,9,5,P09_race_map_B_9.csv,20,21,22,23,18:26:29.505,18:26:29.507,18:26:31.217,18:26:31.388,1.710000,-2980.000000,-154.200000,2305.700000,-2979.900000,-154.100000,2305.700000,-0.900000,-0.400000,-0.200000,-1.000000,0.000000,-0.300000,23.801392,4.170437,-102.528808,-106.699244,-4.170437,4.170437,-23.454137,0.000000,23.454137,23.454137,48.640413,40.844260,67.948852,59.523693,-0.900000,0.000000,-0.300000,1.881000,24.145542,5.906141,0.171000,1.735705,1.735705,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,377.148565,377.148618,375.181409,375.185727,75.758438,70.382942,5.375496
SITE1_P09,P09,SITE1,map,B,3,9,6,P09_race_map_B_9.csv,24,25,26,27,18:26:34.053,18:26:34.053,18:26:36.786,18:26:38.018,2.733000,-2993.500000,-154.600000,1933.800000,-2998.900000,-154.200000,1931.200000,-0.600000,-0.700000,-0.500000,-0.900000,0.100000,-0.400000,49.811409,15.843082,-129.805571,-113.962489,15.843082,15.843082,-41.868543,5.797636,47.666180,47.666180,22.047714,50.768480,85.131463,77.265513,-0.900000,-0.400000,-0.300000,3.965000,26.064212,21.370622,1.232000,29.164906,5.527540,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,372.048653,372.048868,484.806446,484.806611,61.756216,67.100608,-5.344391
SITE1_P09,P09,SITE1,map,C,3,10,1,P09_race_map_C_10.csv,5,6,7,9,18:27:15.916,18:27:15.917,18:27:18.214,18:27:29.067,2.297000,-2302.900000,-145.400000,-383.000000,-2302.900000,-145.200000,-383.000000,0.300000,-0.600000,-0.700000,0.600000,0.100000,-0.800000,45.742381,13.671307,156.801409,143.130102,-13.671307,13.671307,-38.232404,5.710593,43.942997,43.942997,19.263070,77.361587,78.281052,82.514172,-0.800000,-0.600000,-0.100000,13.150000,78.755424,106.073574,10.853000,117.093605,119.744881,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,440.622979,440.623535,359.351931,359.356439,74.093136,55.829760,18.263375
SITE1_P09,P09,SITE1,map,C,3,10,2,P09_race_map_C_10.csv,10,11,12,13,18:27:32.440,18:27:32.440,18:27:35.095,18:27:36.072,2.655000,-2025.000000,-147.000000,-794.600000,-2025.000000,-146.900000,-794.500000,-0.700000,-0.600000,-0.400000,-0.800000,0.100000,-0.600000,42.889026,7.125016,-119.744881,-126.869898,-7.125016,7.125016,-36.656933,5.710593,42.367526,42.367526,31.795752,52.458685,84.402864,74.514381,-0.500000,-0.400000,-0.800000,3.632000,27.912717,28.249735,0.977000,35.344576,21.124719,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,436.495693,436.526666,445.659646,445.702771,88.654226,80.566585,8.087641
SITE1_P09,P09,SITE1,map,C,3,10,3,P09_race_map_C_10.csv,14,15,16,17,18:27:40.460,18:27:40.460,18:27:43.268,18:27:45.301,2.808000,-1819.800000,-139.200000,-1186.700000,-1819.700000,-139.000000,-1186.700000,-0.300000,-0.700000,-0.700000,-0.400000,0.100000,-0.900000,48.390139,0.763898,-156.801409,-156.037511,0.763898,0.763898,-42.587514,5.797636,48.385150,48.385150,11.079143,60.295992,81.220593,73.347679,0.800000,-0.600000,0.000000,4.841000,79.978799,113.198591,2.033000,112.572860,113.962489,-1819.400000,-140.800000,-1190.000000,-1375.200000,-127.000000,-1014.300000,442.591064,442.659790,476.855240,477.011279,122.154164,134.644272,-12.490108
SITE1_P09,P09,SITE1,map,C,3,10,4,P09_race_map_C_10.csv,18,19,20,21,18:27:48.290,18:27:48.290,18:27:50.248,18:27:50.557,1.958000,-1373.000000,-125.300000,-1012.400000,-1373.000000,-125.200000,-1012.300000,0.300000,-0.500000,-0.800000,0.500000,0.100000,-0.800000,38.005862,11.449338,159.443955,147.994617,-11.449338,11.449338,-30.336416,6.050746,36.387162,36.387162,78.100449,21.786789,86.177446,65.062017,0.700000,0.000000,-0.700000,2.267000,38.213211,24.443955,0.309000,14.312275,12.994617,-1375.200000,-127.000000,-1014.300000,-975.600000,-113.200000,-896.400000,479.464837,479.663392,413.984009,414.160802,87.152194,74.168617,12.983577
SITE1_P09,P09,SITE1,tsunami,A,1,2,1,P09_race_tsunami_A_2.csv,7,8,9,10,18:01:19.121,18:01:19.121,18:01:22.218,18:01:23.001,3.097000,1036.700000,-123.700000,-1926.300000,1036.800000,-123.700000,-1926.300000,-0.900000,0.100000,0.300000,-1.000000,0.100000,0.300000,1.811248,1.735705,-71.565051,-73.300756,-1.735705,1.735705,6.017285,5.471249,-0.546035,0.546035,84.143774,76.682308,77.815643,61.348334,-0.900000,0.200000,-0.500000,3.880000,47.182900,47.489553,0.783000,45.572996,45.753848,1036.100000,-125.400000,-1926.600000,660.800000,-122.800000,-2101.300000,15.294770,15.296078,414.639373,414.640350,43.713342,41.932699,1.780643
