ParticipantUID,ParticipantID,Location,Method,MethodOrder,SourceFile,Run,Trial,Distance,HoldTime,CompletionTime,AimingRatio,AimingSpeed,LandingPos_x,LandingPos_z,AimingError,RecommendedExclude,RepeatedFailureGroup,RepeatedFailureTrialExclude,DecisionReason
SITE1_P16,P16,SITE1,tsunami,1,P16_precision_tsunami_0.csv,0,5,100,2.517,5.094,0.4941,39.7298,30.200,0.600,1.616,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P16,P16,SITE1,tsunami,1,P16_precision_tsunami_0.csv,0,6,200,2.645,4.593,0.5759,75.6144,-82.300,-0.500,14.009,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P16,P16,SITE1,tsunami,1,P16_precision_tsunami_0.csv,0,7,50,1.948,3.554,0.5481,25.6674,78.400,-0.100,3.302,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P16,P16,SITE1,tsunami,1,P16_precision_tsunami_0.csv,0,8,100,1.864,3.659,0.5094,53.6481,28.900,0.500,2.844,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P16,P16,SITE1,tsunami,1,P16_precision_tsunami_0.csv,0,9,200,4.230,7.902,0.5353,47.2813,-74.300,1.800,6.264,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,1,50,1.361,1.361,1.0000,36.7377,83.300,1.100,1.942,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,2,100,5.597,7.556,0.7407,17.8667,29.500,1.300,2.555,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,3,200,8.056,10.238,0.7869,24.8262,-62.200,1.500,6.282,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,4,50,1.417,3.095,0.4578,35.2858,81.000,0.700,0.990,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,5,100,4.250,5.403,0.7866,23.5294,35.300,1.100,3.764,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,6,200,4.625,5.821,0.7945,43.2432,-59.500,0.100,8.801,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,7,50,0.722,2.290,0.3153,69.2521,79.600,0.400,2.138,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,8,100,2.347,3.375,0.6954,42.6076,30.800,1.500,1.749,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,baseline,3,P17_precision_baseline_8.csv,8,9,200,5.403,6.363,0.8491,37.0165,-63.300,0.400,5.016,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,1,50,5.388,5.390,0.9996,9.2799,89.300,-2.700,8.065,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,2,100,3.124,6.555,0.4766,32.0102,31.900,1.600,1.612,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,3,200,2.625,6.014,0.4365,76.1905,-64.000,-5.000,6.595,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,4,50,2.083,5.208,0.4000,24.0038,88.300,-5.200,8.402,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,5,100,2.068,4.348,0.4756,48.3559,33.700,-0.200,2.010,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,6,200,1.848,4.708,0.3925,108.2251,-64.000,-3.000,5.243,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,7,50,1.625,4.736,0.3431,30.7692,80.500,-0.300,1.237,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,8,100,1.764,3.736,0.4722,56.6893,37.200,5.000,7.433,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,map,2,P17_precision_map_4.csv,4,9,200,2.042,7.459,0.2738,97.9432,-65.000,-1.300,3.547,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,1,50,5.073,5.073,1.0000,9.8561,88.300,-0.300,6.607,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,2,100,4.379,8.160,0.5366,22.8363,33.200,-0.300,1.530,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,3,200,3.332,5.923,0.5626,60.0240,-73.400,0.300,5.109,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,4,50,2.558,5.880,0.4350,19.5465,84.200,0.100,2.502,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,5,100,2.798,4.810,0.5817,35.7398,35.300,0.100,3.601,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,6,200,2.470,4.160,0.5938,80.9717,-66.900,0.700,1.565,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,7,50,1.720,3.320,0.5181,29.0698,81.800,0.100,0.141,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,8,100,1.954,3.560,0.5489,51.1771,34.800,0.300,3.114,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P17,P17,SITE1,tsunami,1,P17_precision_tsunami_0.csv,0,9,200,3.125,4.531,0.6897,64.0000,-67.500,0.800,1.131,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,1,50,1.696,1.696,1.0000,29.4811,85.500,1.500,4.085,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,2,100,2.958,5.041,0.5868,33.8066,26.400,1.700,5.566,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,3,200,3.444,5.626,0.6122,58.0720,-56.800,1.700,11.625,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,4,50,1.806,3.806,0.4745,27.6855,76.400,2.000,5.665,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,5,100,2.431,3.708,0.6556,41.1353,31.100,1.600,1.709,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,6,200,3.667,5.736,0.6393,54.5405,-50.600,3.900,18.125,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,7,50,1.569,4.333,0.3621,31.8674,85.200,1.700,3.891,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,8,100,1.792,3.139,0.5709,55.8036,29.100,1.600,3.053,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,baseline,3,P18_precision_baseline_8.csv,8,9,200,4.723,6.555,0.7205,42.3460,-55.600,5.900,14.004,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,1,50,11.472,11.473,0.9999,4.3584,83.500,6.600,6.841,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,2,100,3.500,9.196,0.3806,28.5714,28.000,-1.100,3.860,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,3,200,2.694,5.166,0.5215,74.2390,-64.000,0.700,4.357,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,4,50,3.139,6.278,0.5000,15.9286,86.200,5.000,6.727,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,5,100,2.931,6.597,0.4443,34.1180,24.300,3.700,8.273,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,6,200,3.000,6.250,0.4800,66.6667,-65.800,-2.300,3.397,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,7,50,2.583,5.153,0.5013,19.3573,88.900,-5.000,8.766,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,8,100,2.985,5.097,0.5856,33.5008,36.400,0.900,4.785,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,map,2,P18_precision_map_4.csv,4,9,200,3.181,6.000,0.5302,62.8733,-67.900,-1.100,1.170,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,1,50,3.461,3.461,1.0000,14.4467,76.900,0.700,4.851,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,2,100,3.738,7.854,0.4759,26.7523,24.600,2.300,7.463,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,3,200,5.094,8.814,0.5779,39.2619,-79.000,2.500,10.988,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,4,50,2.950,9.640,0.3060,16.9492,72.900,0.100,8.801,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,5,100,3.668,7.248,0.5061,27.2628,28.800,0.500,2.943,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,6,200,3.648,8.091,0.4509,54.8246,-75.100,1.900,7.060,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,7,50,3.076,7.209,0.4267,16.2549,83.800,0.000,2.100,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,8,100,4.206,7.731,0.5440,23.7756,24.100,0.800,7.642,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P18,P18,SITE1,tsunami,1,P18_precision_tsunami_0.csv,0,9,200,3.477,6.010,0.5785,57.5209,-76.400,-0.500,8.115,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,1,50,1.736,1.736,1.0000,28.8018,80.400,3.000,3.270,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,2,100,4.236,6.348,0.6673,23.6072,30.900,3.500,3.590,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,3,200,9.571,11.543,0.8292,20.8965,-63.100,3.600,6.325,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,4,50,2.597,4.540,0.5720,19.2530,81.800,3.200,3.202,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,5,100,3.070,4.291,0.7155,32.5733,27.000,3.300,5.743,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,6,200,6.042,7.945,0.7605,33.1016,-68.200,3.600,3.601,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,7,50,1.667,3.388,0.4920,29.9940,80.800,3.600,3.711,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,8,100,2.986,4.139,0.7214,33.4896,24.500,3.000,7.800,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,baseline,3,P19_precision_baseline_8.csv,8,9,200,6.681,8.153,0.8195,29.9356,-64.900,3.400,4.808,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,1,50,25.543,25.544,1.0000,1.9575,88.900,2.200,7.529,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,2,100,5.695,8.069,0.7058,17.5593,40.700,0.900,9.045,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,3,200,3.264,5.027,0.6493,61.2745,-61.800,2.000,6.801,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,4,50,5.765,8.362,0.6894,8.6730,86.500,1.900,5.162,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,5,100,2.333,4.861,0.4799,42.8633,37.800,3.500,7.033,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,6,200,2.597,4.971,0.5224,77.0119,-62.300,2.700,6.580,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,7,50,3.514,5.918,0.5938,14.2288,82.600,-1.000,1.345,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,8,100,2.196,4.653,0.4720,45.5373,35.700,2.700,4.826,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,map,2,P19_precision_map_4.csv,4,9,200,3.290,5.416,0.6075,60.7903,-63.600,2.100,5.148,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,1,50,33.813,33.814,1.0000,1.4787,78.700,0.300,3.015,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,2,100,4.368,7.033,0.6211,22.8938,29.500,0.100,2.202,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,3,200,5.707,8.922,0.6397,35.0447,-73.100,-0.400,4.817,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,4,50,2.959,5.794,0.5107,16.8976,84.900,-0.400,3.225,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,5,100,3.809,6.887,0.5531,26.2536,33.300,0.900,1.836,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,6,200,4.158,7.066,0.5885,48.1000,-68.500,0.300,0.361,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,7,50,3.677,6.542,0.5621,13.5980,78.000,-1.100,3.860,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,8,100,3.016,5.422,0.5563,33.1565,33.400,-0.300,1.726,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P19,P19,SITE1,tsunami,1,P19_precision_tsunami_0.csv,0,9,200,3.828,6.537,0.5856,52.2466,-66.600,-0.800,1.879,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,1,50,5.472,5.473,0.9998,9.1374,77.600,-0.300,4.111,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,2,100,5.306,8.140,0.6518,18.8466,28.300,-0.200,3.406,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,3,200,7.195,11.762,0.6117,27.7971,-74.200,1.300,6.042,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,4,50,4.306,6.208,0.6936,11.6117,80.300,-0.100,1.404,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,5,100,2.209,4.097,0.5392,45.2694,29.700,-0.600,2.088,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,6,200,9.153,11.125,0.8227,21.8508,-72.800,0.800,4.571,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,7,50,2.250,4.598,0.4893,22.2222,76.000,-0.300,5.708,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,8,100,3.125,4.846,0.6449,32.0000,28.800,-0.300,2.915,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,baseline,2,P20_precision_baseline_4.csv,4,9,200,5.958,8.641,0.6895,33.5683,-69.200,1.700,1.924,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,1,50,24.319,24.325,0.9998,2.0560,81.200,3.600,3.635,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,2,100,6.999,11.010,0.6357,14.2878,29.800,1.400,2.360,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,3,200,4.223,8.750,0.4826,47.3597,-68.800,4.100,4.130,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,4,50,8.167,11.333,0.7206,6.1222,84.200,2.600,3.607,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,5,100,6.098,9.153,0.6662,16.3988,29.100,3.400,4.280,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,6,200,6.361,8.166,0.7790,31.4416,-67.600,0.700,0.990,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,7,50,3.904,5.779,0.6755,12.8074,81.900,-0.900,0.922,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,8,100,3.236,5.402,0.5990,30.9023,31.400,1.300,1.334,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,map,1,P20_precision_map_0.csv,0,9,200,4.333,12.361,0.3505,46.1574,-68.500,0.000,0.200,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,1,50,5.111,5.111,1.0000,9.7828,83.200,0.200,1.513,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,2,100,3.000,5.325,0.5634,33.3333,25.600,0.300,6.107,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,3,200,3.010,5.328,0.5649,66.4452,-70.600,0.500,2.354,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,4,50,2.017,3.891,0.5184,24.7893,81.600,0.000,0.100,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,5,100,2.483,4.452,0.5577,40.2739,32.100,0.000,0.400,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,6,200,2.921,4.911,0.5948,68.4697,-71.100,0.200,2.807,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,7,50,2.127,3.525,0.6034,23.5073,80.900,0.700,1.063,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,8,100,2.251,3.436,0.6551,44.4247,28.600,0.800,3.202,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P20,P20,SITE1,tsunami,3,P20_precision_tsunami_8.csv,8,9,200,2.936,4.334,0.6774,68.1199,-67.200,2.800,3.008,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,1,50,2.112,2.112,1.0000,23.6742,79.900,-0.400,1.844,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,2,100,3.263,6.764,0.4824,30.6466,30.800,0.200,0.922,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,3,200,4.527,7.778,0.5820,44.1794,-63.900,-0.200,4.405,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,4,50,1.931,4.749,0.4066,25.8933,82.500,-0.800,1.131,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,5,100,2.040,4.652,0.4385,49.0196,28.200,-0.100,3.501,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,6,200,3.973,7.321,0.5427,50.3398,-78.000,-0.200,9.702,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,7,50,1.847,4.430,0.4169,27.0709,82.300,-1.000,1.166,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,8,100,2.445,4.542,0.5383,40.8998,33.100,0.000,1.400,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,baseline,1,P21_precision_baseline_0.csv,0,9,200,3.250,5.847,0.5558,61.5385,-70.100,-1.300,2.220,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,map,3,P21_precision_map_8.csv,8,1,50,6.944,6.945,0.9999,7.2005,85.800,2.200,4.653,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,map,3,P21_precision_map_8.csv,8,2,100,2.431,5.209,0.4667,41.1353,29.900,1.000,2.059,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,map,3,P21_precision_map_8.csv,8,3,200,2.210,4.543,0.4865,90.4977,-65.700,5.400,5.993,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,map,3,P21_precision_map_8.csv,8,4,50,1.749,3.928,0.4453,28.5878,81.100,10.200,10.218,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P21,P21,SITE1,map,3,P21_precision_map_8.csv,8,5,100,2.305,4.042,0.5703,43.3839,34.300,0.100,2.602,false,false,false,Retain: not an upper-IQR candidate.
